TRAVEL_ID,recommend_result_place
d_d002440,"['스누피가든', '비자림', '세화해변', '김녕해수욕장', '스카이워터쇼', '김녕미로공원', '만장굴', '세화민속오일시장', '메이즈랜드', '이마트 신제주점']"
d_d010736,"['포도뮤지엄', '한라산아래첫마을', '산방산탄산온천', '화순금모래해수욕장', '신화관 제주신화월드 스카이풀', '카멜리아힐', '무민랜드제주', '뽀로로앤타요테마파크 제주', '본태박물관', '세계자동차&피아노박물관']"
d_d009192,"['제주동문재래시장', '삼성혈', '제주동문재래야시장']"
d_d007060,"['표선해수욕장', '붉은오름자연휴양림', '유채꽃프라자', '목장카페 밭디', '제주허브동산', '제주민속촌', '제주성읍마을', '보롬왓']"
d_d001300,"['아쿠아플라넷 제주', '성산일출봉', '드르쿰다in성산', '섭지코지', '휘닉스제주 유민미술관', '신양섭지해수욕장', '김영갑갤러리두모악']"
d_d002404,"['한라수목원', '수목원테마파크']"
d_d007893,"['제주제트 중문점', '거린사슴 전망대', '약천사', '아프리카박물관']"
d_d007179,"['한라산아래첫마을', '산방산탄산온천', '화순금모래해수욕장', '포도뮤지엄', '본태박물관', '카멜리아힐', '신화관 제주신화월드 스카이풀', '무민랜드제주', '뽀로로앤타요테마파크 제주', '신세계사이먼 제주프리미엄전문점']"
d_d000840,"['스누피가든', '비자림', '김녕해수욕장', '세화해변', '김녕미로공원', '세화민속오일시장', '스카이워터쇼', '해녀박물관', '이마트 신제주점', '만장굴']"
d_d003038,['홈플러스 서귀포점']
d_d009193,"['협재해수욕장', '금능해수욕장', '한림공원', '성이시돌목장', '제주도립김창열미술관', '서부농업기술센터', '그리스신화박물관']"
d_d007586,['홈플러스 서귀포점']
d_d012273,"['한라산아래첫마을', '포도뮤지엄', '화순금모래해수욕장', '산방산탄산온천', '본태박물관', '뽀로로앤타요테마파크 제주', '세계자동차&피아노박물관', '신화관 제주신화월드 스카이풀', '루나폴', '카멜리아힐']"
d_d003455,"['성산일출봉', '아쿠아플라넷 제주', '섭지코지', '드르쿰다in성산', '휘닉스제주 유민미술관', '김영갑갤러리두모악', '신양섭지해수욕장']"
d_d012305,"['한라산아래첫마을', '본태박물관', '포도뮤지엄', '산방산탄산온천', '화순금모래해수욕장', '피규어뮤지엄제주', '신화관 제주신화월드 스카이풀', '보문사', '세계자동차&피아노박물관', '카멜리아힐']"
d_d000757,"['성산일출봉', '아쿠아플라넷 제주', '섭지코지', '드르쿰다in성산', '휘닉스제주 유민미술관', '김영갑갤러리두모악', '신양섭지해수욕장']"
d_d004627,"['서귀포매일올레시장', '올레야시장', '이중섭미술관', '자구리문화예술공원', '이중섭거리', '서복전시관']"
d_d003630,"['대한불교조계종천왕사', '롯데마트 제주점']"
d_d010348,"['9.81파크', '아르떼뮤지엄 제주', '해변산책', '사진놀이터', '한담몰', '항파두리 항몽유적지', '귤귤스토어', '렛츠런파크제주', '제주불빛정원']"
d_d007401,"['한라산아래첫마을', '산방산탄산온천', '화순금모래해수욕장', '포도뮤지엄', '본태박물관', '세계자동차&피아노박물관', '신화관 제주신화월드 스카이풀', '카멜리아힐', '신화워터파크', '뽀로로앤타요테마파크 제주']"
d_d003172,"['서귀포매일올레시장', '올레야시장', '이중섭미술관', '이중섭거리', '자구리문화예술공원', '서복전시관']"
d_d009683,['제주동문시장']
d_d006648,"['올레야시장', '이중섭미술관', '서귀포매일올레시장', '자구리문화예술공원', '이중섭거리', '서복전시관']"
d_d010250,"['포도뮤지엄', '화순금모래해수욕장', '한라산아래첫마을', '카멜리아힐', '산방산탄산온천', '제주항공우주박물관', '본태박물관', '신화관 제주신화월드 스카이풀', '무민랜드제주', '뽀로로앤타요테마파크 제주']"
d_d005144,"['우도올레보트', '우도산호해변', '검멀레해변', '훈데르트바서파크']"
d_d012407,"['한라산아래첫마을', '산방산탄산온천', '포도뮤지엄', '카멜리아힐', '본태박물관', '무민랜드제주', '신화관 제주신화월드 스카이풀', '화순금모래해수욕장', '파더스가든', '뽀로로앤타요테마파크 제주']"
d_d002591,"['대한불교조계종천왕사', '롯데마트 제주점']"
d_d008062,"['협재해수욕장', '금능해수욕장', '한림공원', '성이시돌목장', '제주도립김창열미술관', '서부농업기술센터', '그리스신화박물관']"
d_d004618,"['마라도', '제주곶자왈도립공원']"
d_d003636,"['9.81파크', '아르떼뮤지엄 제주', '항파두리 항몽유적지', '귤귤스토어', '해변산책', '한담몰', '사진놀이터', '렛츠런파크제주', '제주불빛정원']"
d_d007997,"['성산일출봉', '섭지코지', '드르쿰다in성산', '아쿠아플라넷 제주', '휘닉스제주 유민미술관', '김영갑갤러리두모악', '신양섭지해수욕장']"
d_d004166,"['한라산아래첫마을', '포도뮤지엄', '본태박물관', '화순금모래해수욕장', '세계자동차&피아노박물관', '산방산탄산온천', '피규어뮤지엄제주', '신화관 제주신화월드 스카이풀', '방주교회', '제주항공우주박물관']"
d_d004648,"['성산일출봉', '아쿠아플라넷 제주', '드르쿰다in성산', '섭지코지', '휘닉스제주 유민미술관', '김영갑갤러리두모악', '신양섭지해수욕장']"
d_d002699,['제주동문시장']
d_d001630,"['삼성혈', '제주동문재래시장', '제주동문재래야시장']"
d_d001402,"['제주동문재래야시장', '제주동문재래시장', '서귀포매일올레시장', '이중섭미술관', '올레야시장', '자구리문화예술공원', '삼성혈', '이중섭거리', '서복전시관']"
d_d005560,"['함덕해수욕장', '거문오름', '제주조천스위스마을', '걸어가는늑대들 전이수갤러리', '교래자연휴양림', '제주 세계자연유산센터', '제주돌문화공원', '제주레포츠랜드', '에코랜드테마파크', '제주라프']"
d_d006916,"['한라산아래첫마을', '산방산탄산온천', '포도뮤지엄', '무민랜드제주', '신화관 제주신화월드 스카이풀', '화순금모래해수욕장', '본태박물관', '카멜리아힐', '뽀로로앤타요테마파크 제주', '신화워터파크']"
d_d012296,"['휴애리자연생활공원', '남원큰엉해변', '산물관광농원', '레몬뮤지엄', '제주코코몽에코파크']"
d_d000669,"['제주국제공항 JDC면세점', '용두암']"
d_d003833,"['9.81파크', '아르떼뮤지엄 제주', '해변산책', '항파두리 항몽유적지', '한담몰', '사진놀이터', '렛츠런파크제주', '귤귤스토어', '제주불빛정원']"
d_d004399,"['롯데마트 제주점', '대한불교조계종천왕사']"
d_d003574,"['올레야시장', '서귀포매일올레시장', '이중섭미술관', '자구리문화예술공원', '이중섭거리', '서복전시관']"
d_d004241,['노형수퍼마켙']
d_d002078,"['협재해수욕장', '금능해수욕장', '한림공원', '제주도립김창열미술관', '그리스신화박물관', '성이시돌목장', '서부농업기술센터']"
